"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative"
482,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",10,34.19,-84.95,"","Etowah River Georgia US",7,29.56,"tmax",1.08,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N","","","","","","","8.2216953763782","9.5761783107642",8.25222930017946
483,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",15,34.19,-84.95,"","Etowah River Georgia US",7,30.37,"tmax",1.22,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N","","","","","","","8.2216953763782","9.5761783107642",8.25222930017946
484,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",20,34.19,-84.95,"","Etowah River Georgia US",7,32.01,"tmax",0.52,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N","","","","","","","8.2216953763782","9.5761783107642",8.25222930017946
485,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",25,34.19,-84.95,"","Etowah River Georgia US",7,33.83,"tmax",0.37,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N","","","","","","","8.2216953763782","9.5761783107642",8.25222930017946
486,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Kowaski et al. 1978","Comte","Cottus bairdii_42.6_-78.47",15,42.6,-78.47,"","Buffalo Creek, Erie County, New York, United States",28,30.9,"tmax",0.33,"SD",10,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N","","","","","","","10.9792741215195","12.1749751653291",11.0058503814887
487,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",10,34.6,-84.7,"","Coosawattee River Georgia US",7,29.06,"tmax",0.97,"SD",15,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","8.23493937159572","9.13333864399137",8.25222930017946
488,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",15,34.6,-84.7,"","Coosawattee River Georgia US",7,31.56,"tmax",0.74,"SD",20,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","8.23493937159572","9.13333864399137",8.25222930017946
489,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",20,34.6,-84.7,"","Coosawattee River Georgia US",7,32.81,"tmax",0.65,"SD",16,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","8.23493937159572","9.13333864399137",8.25222930017946
490,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",25,34.6,-84.7,"","Coosawattee River Georgia US",7,34.24,"tmax",0.42,"SD",17,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","8.23493937159572","9.13333864399137",8.25222930017946
491,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",10,40.03,-76.27,"","Conasauga River Georgia US",7,28.69,"tmax",1.33,"SD",9,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","10.4277386811786","11.3670364333218",10.4470174647725
492,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",15,40.03,-76.27,"","Conasauga River Georgia US",7,31.14,"tmax",0.41,"SD",19,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","10.4277386811786","11.3670364333218",10.4470174647725
493,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",20,40.03,-76.27,"","Conasauga River Georgia US",7,32.43,"tmax",0.87,"SD",18,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","10.4277386811786","11.3670364333218",10.4470174647725
494,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",25,40.03,-76.27,"","Conasauga River Georgia US",7,34.34,"tmax",0.47,"SD",21,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N","","","","","","","10.4277386811786","11.3670364333218",10.4470174647725
523,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",5,51.38,-121.26,"","Green Lake British Columbia Canada",60,26.23,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.3754248909088","11.0372827602905",10.4107024831044
524,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",10,51.38,-121.26,"","Green Lake British Columbia Canada",60,26.32,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.3754248909088","11.0372827602905",10.4107024831044
525,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",15,51.38,-121.26,"","Green Lake British Columbia Canada",60,32.16,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.3754248909088","11.0372827602905",10.4107024831044
526,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",20,51.38,-121.26,"","Green Lake British Columbia Canada",60,35.46,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.3754248909088","11.0372827602905",10.4107024831044
527,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.4_-133.58",5,59.4,-133.58,"","Atlin Warm Spring British Columbia Canada",60,25.87,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.7584478555319","11.482779838826",10.791708274228
528,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.4_-133.58",10,59.4,-133.58,"","Atlin Warm Spring British Columbia Canada",60,26.36,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","10.7584478555319","11.482779838826",10.791708274228
529,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",5,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,26.73,"tmax",0.59,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
530,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",10,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,27.49,"tmax",0.89,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
531,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",15,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,32.27,"tmax",0.89,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
532,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",20,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,35.94,"tmax",0.45,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N","","","","","","","13.4560282571844","14.2951518521467",13.4882141307147
567,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",15,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,28.8,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
568,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",20,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,31.5,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
569,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",25,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,35.7,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
570,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",30,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,37.7,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
571,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",15,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,32.82,"tmax",0.12,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
572,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",20,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,34.86,"tmax",0.14,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
573,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",25,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,36.23,"tmax",0.15,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
574,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",30,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,40.12,"tmax",0.14,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
575,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",15,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,34.92,"tmax",0.12,"SD",NA,"critical","OS","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
576,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",20,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,36.5,"tmax",0.12,"SD",NA,"critical","OS","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
577,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",25,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,38.18,"tmax",0.16,"SD",NA,"critical","OS","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
578,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",30,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,40.88,"tmax",0.15,"SD",NA,"critical","OS","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N","","","","","","","4.72934594110522","5.6099608203999",4.77820273277988
580,"Cyprinella lutrensis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"King et al. 1985","Comte","Cyprinella lutrensis_33.06_-101.04",25,33.06,-101.04,"","Brazos River Texas US",28,37.99,"tmax",0.4,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cyprinella","lutrensis",9,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000","N","","","","","","","9.00978866927013","10.3149064216924",9.04354926092975
581,"Cyprinella lutrensis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"King et al. 1985","Comte","Cyprinella lutrensis_33.06_-101.04",25,33.06,-101.04,"","Brazos River Texas US",28,36.47,"tmax",0.8,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cyprinella","lutrensis",9,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000","N","","","","","","","9.00978866927013","10.3149064216924",9.04354926092975
582,"Cyprinella lutrensis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"King et al. 1985","Comte","Cyprinella lutrensis_33.06_-101.04",25,33.06,-101.04,"","Brazos River Texas US",28,37.15,"tmax",0.88,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cyprinella","lutrensis",9,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000","N","","","","","","","9.00978866927013","10.3149064216924",9.04354926092975
583,"Cyprinella lutrensis","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"King et al. 1985","Comte","Cyprinella lutrensis_33.06_-101.04",25,33.06,-101.04,"","Brazos River Texas US",28,37.8,"tmax",0.2,"SD",NA,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cyprinella","lutrensis",9,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000","N","","","","","","","9.00978866927013","10.3149064216924",9.04354926092975
