"intratherm_id","genus_species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","realm_general2","Notes","genus","species","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","lifespan_days","lifespan_days_reference","is_in_south","season_when_away_100km_start","season_when_away_100km_stop","season_inactive_start","season_inactive_stop","season_inactive_start2","season_inactive_stop2","experienced_var_mean","experienced_var_max","sd_cumulative","ARR","std.error","statistic","p.value","conf.low","conf.high"
464,"Chrosomus erythrogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Scott 1987","Comte","Chrosomus erythrogaster_36.16_-105.2",19,36.16,-105.2,"","Little Coyote Creek Colfax New Mexico US",NA,25.36,"tmax",NA,"SD",70,"critical","LOE","0.5",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Chrosomus","erythrogaster",9.1,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",8.64840746346356,9.35540126536988,8.67439552424088,0.550849390823468,0.154859038603537,3.55710196699418,0.0236473997345065,0.120891771097042,0.980807010549894
465,"Chrosomus erythrogaster","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Beitinger et al. 2000","Comte","Chrosomus erythrogaster_38.189801_-91.908238",26,38.189801,-91.908238,"inferred","Gasconade River, Missouri, United States",NA,35.9,"tmax",0.42,"SD",12,"critical","LOE","0.017",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Chrosomus","erythrogaster",9.1,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1095","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",10.7351910755858,12.2038718791717,10.7611082120466,NA,NA,NA,NA,NA,NA
466,"Coregonus artedi","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Yoder et al. 2012","Comte","Coregonus artedi_42.41_-83.98",2,42.41,-83.98,"","Pickerel Lake Michigan US",NA,19.8,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Coregonus","artedi",57,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Winter","","Meyers et al., 2015;Morin et al., 1981","Nikki","4745","Meyers et al., 2015","N",NA,NA,NA,NA,"","",11.7002595153106,12.348379674853,11.7046358427281,0.258047767393562,0.063434443536273,4.06794405386413,0.0267980851774104,0.0561710569338215,0.459924477853302
467,"Coregonus artedi","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Yoder et al. 2012","Comte","Coregonus artedi_42.41_-83.98",5,42.41,-83.98,"","Pickerel Lake Michigan US",NA,21.8,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Coregonus","artedi",57,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Winter","","Meyers et al., 2015;Morin et al., 1981","Nikki","4745","Meyers et al., 2015","N",NA,NA,NA,NA,"","",11.7002595153106,12.348379674853,11.7046358427281,0.258047767393562,0.063434443536273,4.06794405386413,0.0267980851774104,0.0561710569338215,0.459924477853302
468,"Coregonus artedi","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Yoder et al. 2012","Comte","Coregonus artedi_42.41_-83.98",10,42.41,-83.98,"","Pickerel Lake Michigan US",NA,24.3,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Coregonus","artedi",57,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Winter","","Meyers et al., 2015;Morin et al., 1981","Nikki","4745","Meyers et al., 2015","N",NA,NA,NA,NA,"","",11.7002595153106,12.348379674853,11.7046358427281,0.258047767393562,0.063434443536273,4.06794405386413,0.0267980851774104,0.0561710569338215,0.459924477853302
469,"Coregonus artedi","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Yoder et al. 2012","Comte","Coregonus artedi_42.41_-83.98",20,42.41,-83.98,"","Pickerel Lake Michigan US",NA,26.3,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Coregonus","artedi",57,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Winter","","Meyers et al., 2015;Morin et al., 1981","Nikki","4745","Meyers et al., 2015","N",NA,NA,NA,NA,"","",11.7002595153106,12.348379674853,11.7046358427281,0.258047767393562,0.063434443536273,4.06794405386413,0.0267980851774104,0.0561710569338215,0.459924477853302
470,"Coregonus artedi","Chordata","Teleostei","Salmoniformes","Salmonidae",NA,"Yoder et al. 2012","Comte","Coregonus artedi_42.41_-83.98",25,42.41,-83.98,"","Pickerel Lake Michigan US",NA,25.8,"tmax",NA,"SD",NA,"lethal","death",NA,NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Coregonus","artedi",57,"Froese & Pauly, 2000","","","migratory","IUCN, 2020","Winter","","Meyers et al., 2015;Morin et al., 1981","Nikki","4745","Meyers et al., 2015","N",NA,NA,NA,NA,"","",11.7002595153106,12.348379674853,11.7046358427281,0.258047767393562,0.063434443536273,4.06794405386413,0.0267980851774104,0.0561710569338215,0.459924477853302
482,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",10,34.19,-84.95,"","Etowah River Georgia US",7,29.56,"tmax",1.08,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.2216953763782,9.5761783107642,8.25222930017946,0.289,0.0332355231642288,8.6955152946426,0.0129687013653783,0.14599908553278,0.432000914467221
483,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",15,34.19,-84.95,"","Etowah River Georgia US",7,30.37,"tmax",1.22,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.2216953763782,9.5761783107642,8.25222930017946,0.289,0.0332355231642288,8.6955152946426,0.0129687013653783,0.14599908553278,0.432000914467221
484,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",20,34.19,-84.95,"","Etowah River Georgia US",7,32.01,"tmax",0.52,"SD",10,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.2216953763782,9.5761783107642,8.25222930017946,0.289,0.0332355231642288,8.6955152946426,0.0129687013653783,0.14599908553278,0.432000914467221
485,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus bairdii_34.19_-84.95",25,34.19,-84.95,"","Etowah River Georgia US",7,33.83,"tmax",0.37,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",8.2216953763782,9.5761783107642,8.25222930017946,0.289,0.0332355231642288,8.6955152946426,0.0129687013653783,0.14599908553278,0.432000914467221
486,"Cottus bairdii","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Kowaski et al. 1978","Comte","Cottus bairdii_42.6_-78.47",15,42.6,-78.47,"","Buffalo Creek, Erie County, New York, United States",28,30.9,"tmax",0.33,"SD",10,"critical","OS","1",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","bairdii",15,"Froese & Pauly, 2000","","Breen et al., 2009","non-migratory","IUCN, 2020","","","","Nikki","730","Froese & Pauly, 2000","N",NA,NA,NA,NA,"","",10.9792741215195,12.1749751653291,11.0058503814887,NA,NA,NA,NA,NA,NA
487,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",10,34.6,-84.7,"","Coosawattee River Georgia US",7,29.06,"tmax",0.97,"SD",15,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.23493937159572,9.13333864399137,8.25222930017946,0.3358,0.0394192846206013,8.51867311220824,0.0135017645681953,0.166192507422399,0.505407492577601
488,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",15,34.6,-84.7,"","Coosawattee River Georgia US",7,31.56,"tmax",0.74,"SD",20,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.23493937159572,9.13333864399137,8.25222930017946,0.3358,0.0394192846206013,8.51867311220824,0.0135017645681953,0.166192507422399,0.505407492577601
489,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",20,34.6,-84.7,"","Coosawattee River Georgia US",7,32.81,"tmax",0.65,"SD",16,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.23493937159572,9.13333864399137,8.25222930017946,0.3358,0.0394192846206013,8.51867311220824,0.0135017645681953,0.166192507422399,0.505407492577601
490,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_34.6_-84.7",25,34.6,-84.7,"","Coosawattee River Georgia US",7,34.24,"tmax",0.42,"SD",17,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",8.23493937159572,9.13333864399137,8.25222930017946,0.3358,0.0394192846206013,8.51867311220824,0.0135017645681953,0.166192507422399,0.505407492577601
491,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",10,40.03,-76.27,"","Conasauga River Georgia US",7,28.69,"tmax",1.33,"SD",9,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.4277386811786,11.3670364333218,10.4470174647725,0.3648,0.03041841547484,11.9927351344693,0.00688117728664601,0.233920121622526,0.495679878377473
492,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",15,40.03,-76.27,"","Conasauga River Georgia US",7,31.14,"tmax",0.41,"SD",19,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.4277386811786,11.3670364333218,10.4470174647725,0.3648,0.03041841547484,11.9927351344693,0.00688117728664601,0.233920121622526,0.495679878377473
493,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",20,40.03,-76.27,"","Conasauga River Georgia US",7,32.43,"tmax",0.87,"SD",18,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.4277386811786,11.3670364333218,10.4470174647725,0.3648,0.03041841547484,11.9927351344693,0.00688117728664601,0.233920121622526,0.495679878377473
494,"Cottus carolinae","Chordata","Teleostei","Scorpaeniformes","Cottidae",NA,"Walsh et al. 1997","Comte","Cottus carolinae_40.03_-76.27",25,40.03,-76.27,"","Conasauga River Georgia US",7,34.34,"tmax",0.47,"SD",21,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Cottus","carolinae",18,"Froese & Pauly, 2000","","","non-migratory","IUCN, 2020","","","","Nikki","1460","NatureServe, 2020","N",NA,NA,NA,NA,"","",10.4277386811786,11.3670364333218,10.4470174647725,0.3648,0.03041841547484,11.9927351344693,0.00688117728664601,0.233920121622526,0.495679878377473
523,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",5,51.38,-121.26,"","Green Lake British Columbia Canada",60,26.23,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.6706,0.155077142093862,4.32429944829723,0.049537157255678,0.003356911248098,1.3378430887519
524,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",10,51.38,-121.26,"","Green Lake British Columbia Canada",60,26.32,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.6706,0.155077142093862,4.32429944829723,0.049537157255678,0.003356911248098,1.3378430887519
525,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",15,51.38,-121.26,"","Green Lake British Columbia Canada",60,32.16,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.6706,0.155077142093862,4.32429944829723,0.049537157255678,0.003356911248098,1.3378430887519
526,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_51.38_-121.26",20,51.38,-121.26,"","Green Lake British Columbia Canada",60,35.46,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.3754248909088,11.0372827602905,10.4107024831044,0.6706,0.155077142093862,4.32429944829723,0.049537157255678,0.003356911248098,1.3378430887519
527,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.4_-133.58",5,59.4,-133.58,"","Atlin Warm Spring British Columbia Canada",60,25.87,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.0980000000000011,NA,NA,NA,NA,NA
528,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.4_-133.58",10,59.4,-133.58,"","Atlin Warm Spring British Columbia Canada",60,26.36,"tmax",NA,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",10.7584478555319,11.482779838826,10.791708274228,0.0980000000000011,NA,NA,NA,NA,NA
529,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",5,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,26.73,"tmax",0.59,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.6482,0.117181397841125,5.53159470651505,0.0311617477323223,0.144009138703026,1.15239086129697
530,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",10,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,27.49,"tmax",0.89,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.6482,0.117181397841125,5.53159470651505,0.0311617477323223,0.144009138703026,1.15239086129697
531,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",15,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,32.27,"tmax",0.89,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.6482,0.117181397841125,5.53159470651505,0.0311617477323223,0.144009138703026,1.15239086129697
532,"Couesius plumbeus","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Darveau et al. 2012","Comte","Couesius plumbeus_59.43_-126.09",20,59.43,-126.09,"","Liard Hot Spring British Columbia Canada",60,35.94,"tmax",0.45,"SD",11,"critical","LOE","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Couesius","plumbeus",23,"Froese & Pauly, 2000","","","migratory","Debruyn, 2014","Spring-Summer","","Debruyn, 2014","Nikki","2555","Froese & Pauly, 2000;Meyers et al., 2015","N",NA,NA,NA,NA,"","",13.4560282571844,14.2951518521467,13.4882141307147,0.6482,0.117181397841125,5.53159470651505,0.0311617477323223,0.144009138703026,1.15239086129697
567,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",15,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,28.8,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",4.72934594110522,5.6099608203999,4.77820273277988,0.491533333333332,0.105443330751641,4.6615876967229,0.00089215550140809,0.256590951402762,0.726475715263902
568,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",20,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,31.5,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",4.72934594110522,5.6099608203999,4.77820273277988,0.491533333333332,0.105443330751641,4.6615876967229,0.00089215550140809,0.256590951402762,0.726475715263902
569,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",25,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,35.7,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",4.72934594110522,5.6099608203999,4.77820273277988,0.491533333333332,0.105443330751641,4.6615876967229,0.00089215550140809,0.256590951402762,0.726475715263902
570,"Ctenopharyngodon idella","Chordata","Teleostei","Cypriniformes","Cyprinidae",NA,"Sheng & Xu 2008","Comte","Ctenopharyngodon idella_26.47_99.15",30,26.47,99.15,"","Dahuofang reservoir Yingpan China",NA,37.7,"tmax",NA,"SD",NA,"lethal","death","0.3",NA,NA,NA,NA,NA,NA,NA,"Freshwater",NA,"Ctenopharyngodon","idella",150,"Froese & Pauly, 2000","","Nixon & Miller, 1978","non-migratory","NatureServe, 2020","","","","Nikki","7665","Froese & Pauly, 2000;NatureServe, 2020","N",NA,NA,NA,NA,"","",4.72934594110522,5.6099608203999,4.77820273277988,0.491533333333332,0.105443330751641,4.6615876967229,0.00089215550140809,0.256590951402762,0.726475715263902
